eventId,payoutEligible,role,checkOutAt,geoLngIn,isValidEntry,geoLatIn,autoClosedAt,sessionId,userId,geoLatOut,distanceMIn,checkpointSystemId,coPresenceCountAtCheckin,validationScore,sessionStateAtCheckin,isValidExit,geoLngOut,checkInAt,durationMin,status,id,created_date,updated_date,created_by_id,created_by,is_sample
"69fb9d5a2679bf86f9a757c9","false","artist","2026-05-06T20:06:14.104Z","","false","","2026-05-06T20:06:14.104Z","69fb9d5bea4986fc1d59d273","69f2706d181676bbd6e82a5e","","","","1","40","in_progress","false","","2026-05-06T20:05:57.795Z","0","auto_closed","69fb9f267551761267a09ece","2026-05-06T20:05:58.993000","2026-05-06T20:06:21.943000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69fb9d5a2679bf86f9a757c9","false","organizer","2026-05-06T20:06:11.832Z","","false","","","69fb9d5bea4986fc1d59d273","69f62cd5271164a83828fd92","","","","0","40","in_progress","false","","2026-05-06T20:05:46.462Z","0","completed","69fb9f1cf3472387bc01a878","2026-05-06T20:05:48.054000","2026-05-06T20:06:12.380000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69fb9bc0e203e66a26c73dcb","false","artist","2026-05-06T19:57:05.034Z","-73.56742332297107","false","45.53849080238139","2026-05-06T19:57:05.034Z","69fb9bc15beeb1df6b276714","69f2706d181676bbd6e82a5e","","2134","NC-0000000097","1","40","in_progress","false","","2026-05-06T19:56:26.839Z","1","auto_closed","69fb9cf3b80b6eb814771078","2026-05-06T19:56:35.193000","2026-05-06T19:57:10.925000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69fb9bc0e203e66a26c73dcb","false","organizer","2026-05-06T19:57:00.929Z","","false","","","69fb9bc15beeb1df6b276714","69f62cd5271164a83828fd92","","","","0","40","in_progress","false","","2026-05-06T19:56:26.872Z","1","completed","69fb9ceb67d307bf910c766f","2026-05-06T19:56:27.882000","2026-05-06T19:57:02.865000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69fb62aa2821929a81655b71","false","artist","2026-05-06T15:59:41.342Z","","false","","2026-05-06T15:59:41.342Z","69fb62ac23d082847ccfbca7","69f2739b8a9489588db01d2c","","","","1","40","in_progress","false","","2026-05-06T15:51:54.723Z","8","auto_closed","69fb639b3d7a2d889594e447","2026-05-06T15:51:55.861000","2026-05-06T15:59:43.215000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69fb62aa2821929a81655b71","false","organizer","2026-05-06T15:59:39.255Z","","false","","","69fb62ac23d082847ccfbca7","69f62cd5271164a83828fd92","","","","0","40","in_progress","true","","2026-05-06T15:51:37.286Z","8","completed","69fb638ba1355a19793e1f38","2026-05-06T15:51:39.385000","2026-05-06T15:59:39.662000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69fb5b9b770af414e259d734","false","organizer","2026-05-06T15:33:10.259Z","","false","","","69fb5b9ddd37ce78fda74ff6","69f62cd5271164a83828fd92","","","","0","40","in_progress","true","","2026-05-06T15:23:06.692Z","10","completed","69fb5cdb1530d5d1fd4bfe4f","2026-05-06T15:23:07.967000","2026-05-06T15:33:10.833000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69fb3e06e5ec52f1e0c5d166","false","audience","2026-05-06T13:39:50.070Z","-73.56742857675232","true","45.538504105866544","","69fb3e083034fe9978e9761d","69f7701d31890c3d20e8c9d7","","371","NC-0000000165","3","90","in_progress","true","","2026-05-06T13:35:09.826Z","5","completed","69fb438ec4d03bcb27963e4d","2026-05-06T13:35:10.944000","2026-05-06T13:39:51.018000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69fb3e06e5ec52f1e0c5d166","false","audience","2026-05-06T13:55:22.080Z","","false","","2026-05-06T13:55:22.080Z","69fb3e083034fe9978e9761d","69f2739b8a9489588db01d2c","","","","2","60","in_progress","false","","2026-05-06T13:34:44.455Z","21","auto_closed","69fb437647c1e1ddcae84713","2026-05-06T13:34:46.734000","2026-05-06T13:56:11.466000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69fb3e06e5ec52f1e0c5d166","true","artist","2026-05-06T13:55:22.080Z","","false","","2026-05-06T13:55:22.080Z","69fb3e083034fe9978e9761d","69f2706d181676bbd6e82a5e","","","","1","40","in_progress","false","","2026-05-06T13:23:57.369Z","32","auto_closed","69fb40eed59785d14099a3e1","2026-05-06T13:23:58.499000","2026-05-06T13:55:33.085000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69fb3e06e5ec52f1e0c5d166","false","organizer","2026-05-06T13:55:19.799Z","","false","","","69fb3e083034fe9978e9761d","69f62cd5271164a83828fd92","","","","0","50","in_progress","true","","2026-05-06T13:23:47.935Z","32","completed","69fb40e5c6643baca11028eb","2026-05-06T13:23:49.313000","2026-05-06T13:55:20.303000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69fa7fbc3685a1e3ae93f54f","true","audience","2026-05-06T03:36:39.462Z","-73.56745163836379","true","45.53852724245638","2026-05-06T03:36:39.462Z","69fa7fbdc41ed8087c4392f3","69f62dd4479edabdf08b12ee","","373","NC-0000000165","2","90","in_progress","false","","2026-05-05T23:43:37.185Z","233","auto_closed","69fa80aa0ffb9f72dcb20a16","2026-05-05T23:43:38.345000","2026-05-06T03:37:06.203000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69fa7fbc3685a1e3ae93f54f","true","artist","2026-05-06T03:36:39.462Z","","false","","2026-05-06T03:36:39.462Z","69fa7fbdc41ed8087c4392f3","69f2706d181676bbd6e82a5e","","","","1","40","in_progress","false","","2026-05-05T23:43:25.103Z","233","auto_closed","69fa809e58f1f20b3ba39ab5","2026-05-05T23:43:26.194000","2026-05-06T03:36:45.649000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69fa7fbc3685a1e3ae93f54f","false","organizer","2026-05-06T03:36:36.750Z","","false","","","69fa7fbdc41ed8087c4392f3","69f62cd5271164a83828fd92","","","","0","50","in_progress","true","","2026-05-05T23:43:14.696Z","233","completed","69fa8093b3f2d3f4da9313a9","2026-05-05T23:43:15.923000","2026-05-06T03:36:37.237000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69f9059341ae2adfeef80403","true","artist","2026-05-04T21:49:33.054Z","","false","","2026-05-04T21:49:33.054Z","69f9059418c71b10d6b34f63","69f2706d181676bbd6e82a5e","","","","1","40","in_progress","false","","2026-05-04T20:50:20.828Z","59","auto_closed","69f9068ea6c08af7316b0d05","2026-05-04T20:50:22.067000","2026-05-04T21:49:39.395000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69f9059341ae2adfeef80403","false","organizer","2026-05-04T21:49:30.470Z","","false","","","69f9059418c71b10d6b34f63","69f62cd5271164a83828fd92","","","","0","50","in_progress","true","","2026-05-04T20:50:14.976Z","59","completed","69f906884802b47da807ae93","2026-05-04T20:50:16.074000","2026-05-04T21:49:30.919000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69f77a1c312b74a9460d126c","true","artist","2026-05-03T17:17:32.322Z","","false","","2026-05-03T17:17:32.322Z","69f77a1da63e0c7d0ef141e3","69f7701d31890c3d20e8c9d7","","","","2","60","in_progress","false","","2026-05-03T16:45:58.079Z","32","auto_closed","69f77bc7dfb959811eb14e02","2026-05-03T16:45:59.214000","2026-05-03T17:17:39.408000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69f77a1c312b74a9460d126c","true","artist","2026-05-03T17:17:32.322Z","-73.56744900397663","true","45.53853503202492","2026-05-03T17:17:32.322Z","69f77a1da63e0c7d0ef141e3","69f2706d181676bbd6e82a5e","","372","NC-0000000165","1","70","in_progress","false","","2026-05-03T16:45:56.599Z","32","auto_closed","69f77bc6a5af08adc2a759a9","2026-05-03T16:45:58.148000","2026-05-03T17:17:39.727000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69f77a1c312b74a9460d126c","false","organizer","2026-05-03T17:17:30.003Z","","false","","","69f77a1da63e0c7d0ef141e3","69f62cd5271164a83828fd92","","","","0","50","in_progress","true","","2026-05-03T16:45:44.033Z","32","completed","69f77bb9e647b068d63fef17","2026-05-03T16:45:45.163000","2026-05-03T17:17:30.412000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69f75180ac78024b59cd0de7","false","audience","2026-05-03T14:40:46.443Z","-73.56744374464378","true","45.53853426831505","2026-05-03T14:40:46.443Z","69f751813e778879b5ffa82b","69f75ab48443764c81e1d5f8","","372","NC-0000000165","3","90","in_progress","false","","2026-05-03T14:37:44.836Z","3","auto_closed","69f75dbaeab83c9d0518ce3f","2026-05-03T14:37:46.026000","2026-05-03T14:40:57.558000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69f75180ac78024b59cd0de7","true","artist","2026-05-03T14:40:46.443Z","-73.567466207","true","45.53855252051098","2026-05-03T14:40:46.443Z","69f751813e778879b5ffa82b","69f62dd4479edabdf08b12ee","","374","NC-0000000165","1","70","in_progress","false","","2026-05-03T14:03:42.609Z","37","auto_closed","69f755bfecfe85282a1d0755","2026-05-03T14:03:43.793000","2026-05-03T14:40:57.766000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69f75180ac78024b59cd0de7","true","artist","2026-05-03T14:40:46.443Z","-73.567466207","true","45.53855252051098","2026-05-03T14:40:46.443Z","69f751813e778879b5ffa82b","69f2706d181676bbd6e82a5e","","374","NC-0000000165","1","70","in_progress","false","","2026-05-03T14:03:42.447Z","37","auto_closed","69f755bf7c9042c45511baac","2026-05-03T14:03:43.646000","2026-05-03T14:40:57.949000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69f75180ac78024b59cd0de7","false","organizer","2026-05-03T14:40:40.379Z","","false","","","69f751813e778879b5ffa82b","69f62cd5271164a83828fd92","","","","0","50","in_progress","true","","2026-05-03T14:03:32.034Z","37","completed","69f755b5d19e11fdc8105126","2026-05-03T14:03:33.073000","2026-05-03T14:40:40.824000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69f69253ae23482e8f256790","true","artist","2026-05-03T01:29:55.561Z","","false","","2026-05-03T01:29:55.561Z","69f69254f392f7e661cef876","69f2739b8a9489588db01d2c","","","","2","60","in_progress","false","","2026-05-03T00:21:08.506Z","69","auto_closed","69f694f5dc2d3ff656dc4128","2026-05-03T00:21:09.630000","2026-05-03T01:30:01.578000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69f69253ae23482e8f256790","false","organizer","2026-05-03T01:29:53.139Z","","false","","","69f69254f392f7e661cef876","69f2706d181676bbd6e82a5e","","","","1","50","in_progress","true","","2026-05-03T00:21:07.025Z","69","completed","69f694f446251d483ee62df9","2026-05-03T00:21:08.232000","2026-05-03T01:29:53.578000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69f69253ae23482e8f256790","true","artist","2026-05-03T01:29:55.561Z","","false","","2026-05-03T01:29:55.561Z","69f69254f392f7e661cef876","69f62cd5271164a83828fd92","","","","0","40","in_progress","false","","2026-05-03T00:21:05.108Z","69","auto_closed","69f694f27eaee1152e0d798b","2026-05-03T00:21:06.277000","2026-05-03T01:30:01.827000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69f6261577278f600ed8ca2e","true","audience","2026-05-02T22:24:43.506Z","","false","","","69f62616b3fbeeabb8b1ba56","69f62cd5271164a83828fd92","","","","2","85","in_progress","false","","2026-05-02T22:24:32.008Z","90","completed","69f679a26dbbc4aa5f6d655e","2026-05-02T22:24:34.778000","2026-05-02T23:37:39.393000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69f6261577278f600ed8ca2e","true","artist","2026-05-02T22:24:39.449Z","-73.56745841286862","false","45.53854734494452","","69f62616b3fbeeabb8b1ba56","69f2706d181676bbd6e82a5e","","3799","NC-0000000101","1","85","in_progress","false","","2026-05-02T22:23:18.775Z","90","completed","69f6795877b128bd01875358","2026-05-02T22:23:20.296000","2026-05-02T23:38:27.760000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69f6261577278f600ed8ca2e","true","organizer","2026-05-02T22:30:42.107Z","","false","","","69f62616b3fbeeabb8b1ba56","69f218c618cc26dee7ae01ce","","90","","0","85","in_progress","true","","2026-05-02T22:23:13.085Z","7","completed","69f679523e2ac437756fcd64","2026-05-02T22:23:14.449000","2026-05-02T23:38:47.137000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
